plot,species,sensor_id,Date,F_avg
Freshwater,Red Maple,F11,2023-10-06,0.12705780847211953
Freshwater,Red Maple,F11,2023-10-07,0.01500029711877877
Freshwater,Red Maple,F11,2023-10-08,0.5940412706027003
Freshwater,Red Maple,F11,2023-10-09,0.6014091325825128
Freshwater,Red Maple,F11,2023-10-10,0.6516755929214373
Freshwater,Red Maple,F11,2023-10-11,0.7632811860552651
Freshwater,Red Maple,F11,2023-10-12,0.6435857773664395
Freshwater,Red Maple,F11,2023-10-13,0.647496056176636
Freshwater,Red Maple,F11,2023-10-14,9.697973891036735e-4
Freshwater,Red Maple,F11,2023-10-15,0.5084248831475219
Freshwater,Red Maple,F11,2023-10-16,0.4939670529914165
Freshwater,Red Maple,F11,2023-10-17,0.45114694786666265
Freshwater,Red Maple,F11,2023-10-18,0.6281216680289892
Freshwater,Red Maple,F11,2023-10-19,0.5606411342175557
Freshwater,Red Maple,F11,2023-10-20,0.541285185656884
Freshwater,Red Maple,F11,2023-10-21,0.564473188930226
Freshwater,Red Maple,F11,2023-10-22,0.5902546365563057
Freshwater,Red Maple,F11,2023-10-23,0.5767197263463543
Freshwater,Red Maple,F11,2023-10-24,0.6312817605485083
Freshwater,Red Maple,F11,2023-10-25,0.722834910185676
Freshwater,Red Maple,F11,2023-10-26,0.6555273018828092
Freshwater,Red Maple,F11,2023-10-27,0.5997092086599816
Freshwater,Red Maple,F11,2023-10-28,0.48738322378510096
Freshwater,Red Maple,F11,2023-10-29,0.06656295364476715
Freshwater,Red Maple,F11,2023-10-30,0.08464377273358956
Freshwater,Red Maple,F11,2023-10-31,0.036684006862177314
Freshwater,Red Maple,F11,2023-11-01,0.02289991486293891
Freshwater,Red Maple,F11,2023-11-02,0.009296676020688288
Freshwater,Red Maple,F11,2023-11-03,0.003531941982416726
Freshwater,Red Maple,F11,2023-11-04,4.8301638341416165e-4
Freshwater,Red Maple,F11,2023-11-05,0.003677261793396696
Freshwater,Red Maple,F11,2023-11-06,0.002863438766950987
Freshwater,Red Maple,F11,2023-11-07,0.0010368874990309748
Freshwater,Red Maple,F11,2023-11-08,0.009576013782655393
Freshwater,Red Maple,F11,2023-11-09,0.004553732708008609
Freshwater,Red Maple,F11,2023-11-10,9.679117608763896e-4
Freshwater,Red Maple,F11,2023-11-11,0.004286017504953557
Freshwater,Red Maple,F11,2023-11-12,0.008756420213173919
Freshwater,Red Maple,F11,2023-11-13,0.004831338534705604
Freshwater,Red Maple,F11,2023-11-14,0.008454947595249777
Freshwater,Red Maple,F11,2023-11-15,0.00319566539375754
Freshwater,Red Maple,F11,2023-11-16,4.8489869455183677e-4
Freshwater,Red Maple,F11,2023-11-17,0.0017503774226242884
Freshwater,Red Maple,F11,2023-11-18,0.0068736157743983905
Freshwater,Red Maple,F11,2023-11-19,0.007154217165846107
Freshwater,Red Maple,F11,2023-11-20,0.017149454724221753
Freshwater,Red Maple,F11,2023-11-21,0.016704718614492645
Freshwater,Red Maple,F11,2023-11-22,0.014206524636712075
Freshwater,Red Maple,F11,2023-11-23,0.008986411617320078
Freshwater,Red Maple,F11,2023-11-24,0.011583666873010691
Freshwater,Red Maple,F11,2023-11-25,0.021611949555932475
Freshwater,Red Maple,F11,2023-11-26,0.027130121551234475
Freshwater,Red Maple,F11,2023-11-27,0.014229019558284291
Freshwater,Red Maple,F11,2023-11-28,0.018939664166260427
Freshwater,Red Maple,F11,2023-11-29,0.014018010872095182
Freshwater,Red Maple,F11,2023-11-30,0.06460217789019701
Freshwater,Red Maple,F11,2023-12-01,0.001799725231207061
Freshwater,Red Maple,F11,2023-12-02,0.0013695283835143516
Freshwater,Red Maple,F11,2023-12-03,0.006457184120206187
Freshwater,Red Maple,F11,2023-12-04,0.004458956485565502
Freshwater,Red Maple,F11,2023-12-05,0.00440279060593705
Freshwater,Red Maple,F11,2023-12-06,0.0032461524089671292
Freshwater,Red Maple,F11,2023-12-07,0.0013026351375127485
Freshwater,Red Maple,F11,2023-12-08,0.005837288087347493
Freshwater,Red Maple,F11,2023-12-09,0.00716585886549115
Freshwater,Red Maple,F11,2023-12-10,9.774069267637795e-4
Freshwater,Red Maple,F11,2023-12-11,0.017896226360849213
Freshwater,Red Maple,F11,2023-12-12,0.18049808463166975
Freshwater,Red Maple,F11,2023-12-13,0.01735571448161491
Freshwater,Red Maple,F11,2023-12-14,0.07761253773938026
Freshwater,Red Maple,F11,2023-12-15,0.025771347617887186
Freshwater,Red Maple,F11,2023-12-16,0.00548274257986118
Freshwater,Red Maple,F11,2023-12-17,0.009242241674524344
Freshwater,Red Maple,F11,2023-12-18,0.011713660325766165
Freshwater,Red Maple,F11,2023-12-19,0.007924123848553776
Freshwater,Red Maple,F11,2023-12-20,0.20599566053418597
Freshwater,Red Maple,F11,2023-12-21,0.035941354102477424
Freshwater,Red Maple,F11,2023-12-22,0.007608572959625951
Freshwater,Red Maple,F11,2023-12-23,0.0014700329066305881
Freshwater,Red Maple,F11,2023-12-24,0.002475965521933945
Freshwater,Red Maple,F11,2023-12-25,0.0064580271386162095
Freshwater,Red Maple,F11,2023-12-26,0.008925499404071887
Freshwater,Red Maple,F11,2023-12-27,0.047971292240505024
Freshwater,Red Maple,F11,2023-12-28,0.0026831575055504646
Freshwater,Red Maple,F11,2023-12-29,0.006623085320202456
Freshwater,Red Maple,F11,2023-12-30,9.735886842290331e-4
Freshwater,Red Maple,F11,2023-12-31,8.126602618888678e-4
Freshwater,Red Maple,F12,2023-01-01,0.023787559860461455
Freshwater,Red Maple,F12,2023-01-02,0.03064016190505442
Freshwater,Red Maple,F12,2023-01-03,0.016894213540142505
Freshwater,Red Maple,F12,2023-01-04,0.013070840233699397
Freshwater,Red Maple,F12,2023-01-05,0.009531745231447715
Freshwater,Red Maple,F12,2023-01-06,0.0033241487436540605
Freshwater,Red Maple,F12,2023-01-07,0.010173596093673748
Freshwater,Red Maple,F12,2023-01-08,0.00972259886455974
Freshwater,Red Maple,F12,2023-01-09,0.010824574861925382
Freshwater,Red Maple,F12,2023-01-10,0.006256227239267073
Freshwater,Red Maple,F12,2023-01-11,0.2124416871734561
Freshwater,Red Maple,F12,2023-01-12,0.007975871909106539
Freshwater,Red Maple,F12,2023-01-13,0.014048591567961309
Freshwater,Red Maple,F12,2023-01-14,0.0035469823363694706
Freshwater,Red Maple,F12,2023-01-15,0.14124955049647867
Freshwater,Red Maple,F12,2023-01-16,0.09766416344818228
Freshwater,Red Maple,F12,2023-01-17,0.0028531278568991107
Freshwater,Red Maple,F12,2023-01-18,0.022984923289027157
Freshwater,Red Maple,F12,2023-01-19,0.005150225813838279
Freshwater,Red Maple,F12,2023-01-20,0.01899764205481889
Freshwater,Red Maple,F12,2023-01-21,0.00686391904613769
Freshwater,Red Maple,F12,2023-01-22,0.020957922565176954
Freshwater,Red Maple,F12,2023-01-23,0.028796711319705223
Freshwater,Red Maple,F12,2023-01-24,0.018688565117110666
Freshwater,Red Maple,F12,2023-01-25,0.008519127831198684
Freshwater,Red Maple,F12,2023-01-26,0.02253673836790515
Freshwater,Red Maple,F12,2023-01-27,0.008296224467878663
Freshwater,Red Maple,F12,2023-01-28,0.012414923792799284
Freshwater,Red Maple,F12,2023-01-29,0.007880742608258301
Freshwater,Red Maple,F12,2023-01-30,0.016554564677662306
Freshwater,Red Maple,F12,2023-01-31,0.021745724341528876
Freshwater,Red Maple,F12,2023-02-01,0.014136999928209246
Freshwater,Red Maple,F12,2023-02-02,0.11330916563420444
Freshwater,Red Maple,F12,2023-02-03,0.001450864344070358
Freshwater,Red Maple,F12,2023-02-04,7.998820247617181e-4
Freshwater,Red Maple,F12,2023-02-05,0.09926678513612758
Freshwater,Red Maple,F12,2023-02-06,0.020533408970239916
Freshwater,Red Maple,F12,2023-02-07,0.17898726579453578
Freshwater,Red Maple,F12,2023-02-08,0.03710262094354492
Freshwater,Red Maple,F12,2023-02-09,0.01781164655933662
Freshwater,Red Maple,F12,2023-02-10,0.014521303150086005
Freshwater,Red Maple,F12,2023-02-11,0.01528034386927686
Freshwater,Red Maple,F12,2023-02-12,0.014969940662344548
Freshwater,Red Maple,F12,2023-02-13,0.04634470040638705
Freshwater,Red Maple,F12,2023-02-14,0.020270363125445844
Freshwater,Red Maple,F12,2023-02-15,0.01597717186574204
Freshwater,Red Maple,F12,2023-02-16,0.005228589795270665
Freshwater,Red Maple,F12,2023-02-17,0.07783806948327107
Freshwater,Red Maple,F12,2023-02-18,0.13566366907416785
Freshwater,Red Maple,F12,2023-02-19,0.011256702236941135
Freshwater,Red Maple,F12,2023-02-20,0.052847058018436734
Freshwater,Red Maple,F12,2023-02-21,0.035347324291266774
Freshwater,Red Maple,F12,2023-02-22,0.011882178243704909
Freshwater,Red Maple,F12,2023-02-23,0.017719990256506675
Freshwater,Red Maple,F12,2023-02-24,0.03257441756865025
Freshwater,Red Maple,F12,2023-02-25,0.002512383687985069
Freshwater,Red Maple,F12,2023-02-26,0.013351629554320727
Freshwater,Red Maple,F12,2023-02-27,0.022653548307117365
Freshwater,Red Maple,F12,2023-02-28,0.0068290810325655
Freshwater,Red Maple,F12,2023-03-01,0.030497259621224154
Freshwater,Red Maple,F12,2023-03-02,0.046373835602448295
Freshwater,Red Maple,F12,2023-03-03,0.010311949780285757
Freshwater,Red Maple,F12,2023-03-04,0.0131783384209255
Freshwater,Red Maple,F12,2023-03-05,0.03747515330405442
Freshwater,Red Maple,F12,2023-03-06,0.02833847654439159
Freshwater,Red Maple,F12,2023-03-07,0.018016901089986857
Freshwater,Red Maple,F12,2023-03-08,0.02864611218034057
Freshwater,Red Maple,F12,2023-03-09,0.02307039179756723
Freshwater,Red Maple,F12,2023-03-10,0.013481535578696987
Freshwater,Red Maple,F12,2023-03-11,0.018921532004111525
Freshwater,Red Maple,F12,2023-03-12,0.011528163766923682
Freshwater,Red Maple,F12,2023-03-13,0.00558591323515075
Freshwater,Red Maple,F12,2023-03-14,0.02607657877134207
Freshwater,Red Maple,F12,2023-03-15,0.03185916050968841
Freshwater,Red Maple,F12,2023-03-16,0.03710011690786181
Freshwater,Red Maple,F12,2023-03-17,0.01029635965985642
Freshwater,Red Maple,F12,2023-03-18,0.025610239200231817
Freshwater,Red Maple,F12,2023-03-19,0.07230375579014924
Freshwater,Red Maple,F12,2023-03-20,0.06386059537717814
Freshwater,Red Maple,F12,2023-03-21,0.029285232669841246
Freshwater,Red Maple,F12,2023-03-22,0.027087009018438746
Freshwater,Red Maple,F12,2023-03-23,0.02677065959816745
Freshwater,Red Maple,F12,2023-03-24,0.023233099138237245
Freshwater,Red Maple,F12,2023-03-25,0.06756982046517332
Freshwater,Red Maple,F12,2023-03-26,0.06476889622604987
Freshwater,Red Maple,F12,2023-03-27,0.01727426703117713
Freshwater,Red Maple,F12,2023-03-28,0.02198384683783814
Freshwater,Red Maple,F12,2023-03-29,0.022023856971583364
Freshwater,Red Maple,F12,2023-03-30,0.018811189506304983
Freshwater,Red Maple,F12,2023-03-31,0.014056992420281293
Freshwater,Red Maple,F12,2023-04-01,0.10888562168890448
Freshwater,Red Maple,F12,2023-04-02,0.02266542715018961
Freshwater,Red Maple,F12,2023-04-03,0.02600288240056649
Freshwater,Red Maple,F12,2023-04-04,0.011544819026501672
Freshwater,Red Maple,F12,2023-04-05,0.0204556703762342
Freshwater,Red Maple,F12,2023-04-06,0.015067200085618666
Freshwater,Red Maple,F12,2023-04-07,0.014244487694860081
Freshwater,Red Maple,F12,2023-04-08,0.024148872898437725
Freshwater,Red Maple,F12,2023-04-09,0.023017505428594022
Freshwater,Red Maple,F12,2023-04-10,0.021107946876275655
Freshwater,Red Maple,F12,2023-04-11,0.021943584696726054
Freshwater,Red Maple,F12,2023-04-12,0.03832901711213125
Freshwater,Red Maple,F12,2023-04-13,0.07359199952926344
Freshwater,Red Maple,F12,2023-04-14,0.12593345280586388
Freshwater,Red Maple,F12,2023-04-15,0.09179289322896783
Freshwater,Red Maple,F12,2023-04-16,0.27864104330233536
Freshwater,Red Maple,F12,2023-04-17,0.3375130096953264
Freshwater,Red Maple,F12,2023-04-18,0.44694511235233086
Freshwater,Red Maple,F12,2023-04-19,0.5159781616077459
Freshwater,Red Maple,F12,2023-04-20,0.54150615296107385
Freshwater,Red Maple,F12,2023-04-21,0.5596438416544242
Freshwater,Red Maple,F12,2023-04-22,0.5492575280391745
Freshwater,Red Maple,F12,2023-04-23,0.4834692699409184
Freshwater,Red Maple,F12,2023-04-24,0.5765362664373238
Freshwater,Red Maple,F12,2023-04-25,0.5794307546019761
Freshwater,Red Maple,F12,2023-04-26,0.610011940766661
Freshwater,Red Maple,F12,2023-04-27,0.5870104619663715
Freshwater,Red Maple,F12,2023-04-28,0.1597320863663834
Freshwater,Red Maple,F12,2023-04-29,0.025679165675109573
Freshwater,Red Maple,F12,2023-04-30,0.019320688392503012
Freshwater,Red Maple,F12,2023-05-01,0.6841261209759794
Freshwater,Red Maple,F12,2023-05-02,0.17215201621012197
Freshwater,Red Maple,F12,2023-05-03,0.5146917838155667
Freshwater,Red Maple,F12,2023-05-04,0.526188282314584
Freshwater,Red Maple,F12,2023-05-05,0.518913358258229
Freshwater,Red Maple,F12,2023-05-06,0.6135633718159346
Freshwater,Red Maple,F12,2023-05-07,0.5752145817656369
Freshwater,Red Maple,F12,2023-05-08,0.6747474961066751
Freshwater,Red Maple,F12,2023-05-09,0.2212840922455706
Freshwater,Red Maple,F12,2023-05-10,0.6606039810664344
Freshwater,Red Maple,F12,2023-05-11,0.6185554776959765
Freshwater,Red Maple,F12,2023-05-12,0.6106943712716791
Freshwater,Red Maple,F12,2023-05-13,0.468162912095164
Freshwater,Red Maple,F12,2023-05-14,0.6865455477135795
Freshwater,Red Maple,F12,2023-05-15,0.662162030600514
Freshwater,Red Maple,F12,2023-05-16,0.7069150503393233
Freshwater,Red Maple,F12,2023-05-17,0.7290595021734367
Freshwater,Red Maple,F12,2023-05-18,0.6672583800842834
Freshwater,Red Maple,F12,2023-05-19,0.6762028377267123
Freshwater,Red Maple,F12,2023-05-20,0.2154269064338272
Freshwater,Red Maple,F12,2023-05-21,0.8535086363398938
Freshwater,Red Maple,F12,2023-05-22,0.869031556275828
Freshwater,Red Maple,F12,2023-05-23,0.7156946903978021
Freshwater,Red Maple,F12,2023-05-24,0.771699849849745
Freshwater,Red Maple,F12,2023-05-25,0.7510985623493339
Freshwater,Red Maple,F12,2023-05-26,0.8097817524083384
Freshwater,Red Maple,F12,2023-05-27,0.8513385626873085
Freshwater,Red Maple,F12,2023-05-28,0.6644470977283023
Freshwater,Red Maple,F12,2023-05-29,0.26005111061149877
Freshwater,Red Maple,F12,2023-05-30,0.5889868782274228
Freshwater,Red Maple,F12,2023-05-31,0.8320839827660029
Freshwater,Red Maple,F12,2023-06-01,0.899558338710034
Freshwater,Red Maple,F12,2023-06-02,0.9363621222647099
Freshwater,Red Maple,F12,2023-06-03,0.9933409409428224
Freshwater,Red Maple,F12,2023-06-04,0.7371505385097984
Freshwater,Red Maple,F12,2023-06-05,0.7633262924701367
Freshwater,Red Maple,F12,2023-06-06,0.8933408445979939
Freshwater,Red Maple,F12,2023-06-07,0.8970776490681522
Freshwater,Red Maple,F12,2023-06-08,0.8860660474718225
Freshwater,Red Maple,F12,2023-06-09,0.8143776006599689
Freshwater,Red Maple,F12,2023-06-10,0.9828410138223853
Freshwater,Red Maple,F12,2023-06-11,0.9384211992249392
Freshwater,Red Maple,F12,2023-06-12,0.2667793717790322
Freshwater,Red Maple,F12,2023-06-13,0.8990682427408769
Freshwater,Red Maple,F12,2023-06-14,0.5037284284519647
Freshwater,Red Maple,F12,2023-06-15,0.9045847741566071
Freshwater,Red Maple,F12,2023-06-16,0.7757733789976321
Freshwater,Red Maple,F12,2023-06-17,1.0243357600645102
Freshwater,Red Maple,F12,2023-06-18,0.8115087265178326
Freshwater,Red Maple,F12,2023-06-19,0.6266810266576459
Freshwater,Red Maple,F12,2023-06-20,0.39476385095525135
Freshwater,Red Maple,F12,2023-06-21,0.08069839451079011
Freshwater,Red Maple,F12,2023-06-22,0.10557599278903415
Freshwater,Red Maple,F12,2023-06-23,0.029520796114568554
Freshwater,Red Maple,F12,2023-06-24,0.24340208980093334
Freshwater,Red Maple,F12,2023-06-25,0.5543223865751428
Freshwater,Red Maple,F12,2023-06-26,0.48046169259844673
Freshwater,Red Maple,F12,2023-06-27,0.5290919875873424
Freshwater,Red Maple,F12,2023-06-28,0.5285881663931575
Freshwater,Red Maple,F12,2023-06-29,0.5781232874394868
Freshwater,Red Maple,F12,2023-06-30,0.5356357715638113
Freshwater,Red Maple,F12,2023-07-01,0.49055615663688706
Freshwater,Red Maple,F12,2023-07-02,0.4084357508576124
Freshwater,Red Maple,F12,2023-07-03,0.6074623401622107
Freshwater,Red Maple,F12,2023-07-04,0.6448521584383411
Freshwater,Red Maple,F12,2023-07-05,0.6357838379789225
Freshwater,Red Maple,F12,2023-07-06,0.6382506661682653
Freshwater,Red Maple,F12,2023-07-07,0.6119351074268
Freshwater,Red Maple,F12,2023-07-08,0.6089062167063255
Freshwater,Red Maple,F12,2023-07-09,0.4483655202344262
Freshwater,Red Maple,F12,2023-07-10,0.4389864875913735
Freshwater,Red Maple,F12,2023-07-11,0.6442849750376992
Freshwater,Red Maple,F12,2023-07-12,0.6896702105026226
Freshwater,Red Maple,F12,2023-07-13,0.6948857250415937
Freshwater,Red Maple,F12,2023-07-14,0.6714676702669748
Freshwater,Red Maple,F12,2023-07-15,0.3505100067828382
Freshwater,Red Maple,F12,2023-07-16,0.004998850603698326
Freshwater,Red Maple,F12,2023-07-17,0.5806968226299323
Freshwater,Red Maple,F12,2023-07-18,0.6404662379719774
Freshwater,Red Maple,F12,2023-07-19,0.06885390886261099
Freshwater,Red Maple,F12,2023-07-20,0.4978761906599435
Freshwater,Red Maple,F12,2023-07-21,0.41218593343363935
Freshwater,Red Maple,F12,2023-07-22,0.6025987202777452
Freshwater,Red Maple,F12,2023-07-23,0.6545268610445248
Freshwater,Red Maple,F12,2023-07-24,0.3056205737809693
Freshwater,Red Maple,F12,2023-07-25,0.39469144553252833
Freshwater,Red Maple,F12,2023-07-26,0.499805859737364
Freshwater,Red Maple,F12,2023-07-27,0.5788857483114473
Freshwater,Red Maple,F12,2023-07-28,0.6366844007857992
Freshwater,Red Maple,F12,2023-07-29,0.598718275151701
Freshwater,Red Maple,F12,2023-07-30,0.5523771896337419
Freshwater,Red Maple,F12,2023-07-31,0.48444764395964846
Freshwater,Red Maple,F12,2023-08-01,0.601696867484773
Freshwater,Red Maple,F12,2023-08-02,0.6051908346512223
Freshwater,Red Maple,F12,2023-08-03,0.4982999554611207
Freshwater,Red Maple,F12,2023-08-04,0.025481801820203785
Freshwater,Red Maple,F12,2023-08-05,0.38948554847996697
Freshwater,Red Maple,F12,2023-08-06,0.5010251773918597
Freshwater,Red Maple,F12,2023-08-07,0.3801140235679905
Freshwater,Red Maple,F12,2023-08-08,0.530928405297669
Freshwater,Red Maple,F12,2023-08-09,0.6212485124723693
Freshwater,Red Maple,F12,2023-08-10,0.2538524875122522
Freshwater,Red Maple,F12,2023-08-11,0.6085752126843018
Freshwater,Red Maple,F12,2023-08-12,0.5343916596623877
Freshwater,Red Maple,F12,2023-08-13,0.6116837912581152
Freshwater,Red Maple,F12,2023-08-14,0.5609713715861311
Freshwater,Red Maple,F12,2023-08-15,0.47682610731413544
Freshwater,Red Maple,F12,2023-08-16,0.5461087288188795
Freshwater,Red Maple,F12,2023-08-17,0.4534551663031567
Freshwater,Red Maple,F12,2023-08-18,0.6051304712564939
Freshwater,Red Maple,F12,2023-08-19,0.6282971818630126
Freshwater,Red Maple,F12,2023-08-20,0.625380916970862
Freshwater,Red Maple,F12,2023-08-21,0.6155591801142315
Freshwater,Red Maple,F12,2023-08-22,0.6014180511694159
Freshwater,Red Maple,F12,2023-08-23,0.58397134036821
Freshwater,Red Maple,F12,2023-08-24,0.36448160418132847
Freshwater,Red Maple,F12,2023-08-25,0.49857130950246004
Freshwater,Red Maple,F12,2023-08-26,0.4397327011409395
Freshwater,Red Maple,F12,2023-08-27,0.5964239079068556
Freshwater,Red Maple,F12,2023-08-28,0.12480411365250482
Freshwater,Red Maple,F12,2023-08-29,0.12484805952431795
Freshwater,Red Maple,F12,2023-08-30,0.5612560794682723
Freshwater,Red Maple,F12,2023-08-31,0.5316586605428733
Freshwater,Red Maple,F12,2023-09-01,0.5723374407254461
Freshwater,Red Maple,F12,2023-09-02,0.4923789006745187
Freshwater,Red Maple,F12,2023-09-03,0.5975243911188218
Freshwater,Red Maple,F12,2023-09-04,0.5691761193916612
Freshwater,Red Maple,F12,2023-09-05,0.5357876358864172
Freshwater,Red Maple,F12,2023-09-06,0.5421051916418179
Freshwater,Red Maple,F12,2023-09-07,0.48038115719636965
Freshwater,Red Maple,F12,2023-09-08,0.46731061725784623
Freshwater,Red Maple,F12,2023-09-09,0.33636415908080936
Freshwater,Red Maple,F12,2023-09-10,0.0037729726007408003
Freshwater,Red Maple,F12,2023-09-11,0.11663680979950936
Freshwater,Red Maple,F12,2023-09-12,0.3559370513128164
Freshwater,Red Maple,F12,2023-09-13,0.49139422041993447
Freshwater,Red Maple,F12,2023-09-14,0.5506729171993334
Freshwater,Red Maple,F12,2023-09-15,0.48386594498312163
Freshwater,Red Maple,F12,2023-09-16,0.5550492791752659
Freshwater,Red Maple,F12,2023-09-17,0.2817666204476088
Freshwater,Red Maple,F12,2023-09-18,0.06169157061158435
Freshwater,Red Maple,F12,2023-09-19,0.5221157526548494
Freshwater,Red Maple,F12,2023-09-20,0.566272736336581
Freshwater,Red Maple,F12,2023-09-21,0.4701730193469641
Freshwater,Red Maple,F12,2023-09-22,0.3908642974802624
Freshwater,Red Maple,F12,2023-09-23,0.08247087801809391
Freshwater,Red Maple,F12,2023-09-24,0.008337961339108052
Freshwater,Red Maple,F12,2023-09-25,0.2034425034232193
